,Unnamed: 0,tweet_id,label,text,n2v,bert_embeddings
356,356,524922729485848576,1,only photo i will tweet cpr being performed on the soldier now i heard four shots ottawa ,"[-5.2902708e-04  2.3174605e-04  5.1247939e-03  9.1114910e-03
 -9.4226850e-03 -7.4551436e-03  6.6450224e-03  9.2420178e-03
 -5.1513575e-03 -3.9189882e-03  7.4706948e-03 -1.6501795e-03
 -4.6126703e-03  6.7291986e-03 -4.8489305e-03 -1.8528991e-03
  2.9099411e-03  9.8147744e-04 -8.3374595e-03 -9.7262356e-03
  7.5804568e-03  5.1410245e-03  6.9394126e-03  6.6802430e-04
  6.4708903e-03 -3.3735991e-03 -1.1069018e-03  5.9926664e-03
 -7.6161237e-03 -3.8698132e-03 -7.4332342e-03 -9.4893778e-04
  9.6735144e-03 -7.5657023e-03 -2.3331095e-03 -1.8448768e-03
  8.3493451e-03 -5.9464909e-03  4.1202638e-05 -4.8063016e-03
 -9.6225701e-03  4.8597017e-03 -9.0013063e-03 -4.3879175e-03
  4.7723330e-05 -2.9485376e-04 -7.7036051e-03  9.6654510e-03
  5.1349914e-03  9.3509443e-03 -8.1418641e-03  4.3920092e-03
 -4.0719216e-03  8.3102559e-04  8.5721398e-03 -4.3964121e-03
  4.6423767e-03 -6.8298723e-03 -3.6345243e-03  9.5469067e-03
 -1.6613737e-03  2.5475986e-04 -4.1203024e-03 -7.8532565e-03
 -1.5282956e-03  2.7081491e-03 -8.2488457e-04  5.6852563e-03
 -2.9587194e-03  2.4469369e-03  5.3798598e-03  8.5140197e-03
 -1.3080025e-03 -9.1749839e-03  4.5210412e-03  6.2882470e-04
  7.2958926e-03 -7.2932016e-04 -2.6552917e-03 -8.8236462e-03
 -9.7440509e-04  2.9275641e-03  5.3396644e-03  7.2039976e-03
 -5.8328924e-03  1.8258120e-03  6.2309061e-03 -4.9142516e-03
 -3.0187049e-03  6.9965688e-03  1.8378349e-03  2.3225042e-04
  3.5030185e-03  1.5021877e-05  9.8411273e-03  5.0619259e-03
 -8.9012552e-03 -7.1556033e-03  9.8377501e-04  6.4236419e-03]","tf.Tensor(
[[ 0.1670869   0.14581497  0.4202146  ... -0.18484253  0.09729111
   0.32119158]
 [ 0.19727518  0.09831153  0.29899466 ... -0.2059868   0.6227695
  -0.02095807]
 [ 0.7265132   0.211686    0.43823355 ... -0.18393925  0.02508459
  -0.06006987]
 ...
 [ 0.30659896  0.08000051  0.28735292 ...  0.1829553   0.1416946
  -0.10641506]
 [ 0.12495723 -0.436514    0.16163376 ... -0.13075523  0.07129805
   0.05853089]
 [ 0.33517402 -0.05676559  0.42322737 ...  0.09259759  0.08916473
  -0.16048068]], shape=(34, 768), dtype=float32)"
357,357,668849913678209024,1,that superman poster is legit ,"[-0.00404632 -0.00955157 -0.00198392 -0.00398579  0.0095699   0.00292353
 -0.00598471 -0.00285179 -0.01043864  0.00195032 -0.00425239 -0.00311263
  0.00530336  0.00781704  0.00461457 -0.00716337  0.00698802 -0.0101226
 -0.00726847 -0.00853429 -0.00175578  0.00042215 -0.0037251   0.00149502
  0.00963747  0.0069907  -0.00134659  0.00953491  0.00165695 -0.00180343
 -0.00647594  0.00688103 -0.00881913 -0.0026225   0.00771018 -0.0023025
  0.00175341 -0.00754849  0.00483734  0.00704407 -0.009665   -0.00349523
  0.00817998  0.0032196   0.00032111  0.00020405 -0.01018323  0.01007347
 -0.00177968 -0.00475251  0.00295969  0.00066357 -0.00628061  0.00576857
 -0.00267986 -0.0064436   0.00762033  0.00683859  0.00869608  0.00125898
  0.00048293 -0.00818224  0.00514583  0.00985875 -0.00119219 -0.00145494
 -0.00367958 -0.00029758 -0.00838656  0.00639869  0.00134559  0.00980651
 -0.00639913 -0.00504775 -0.00608467 -0.0075084   0.00296606  0.00493852
  0.00103014  0.00376519 -0.00977324 -0.00116129 -0.00837847  0.00331243
 -0.0028765   0.00898048 -0.0033083   0.00747628  0.00441969  0.00174556
  0.00047735  0.00863265  0.00265966  0.00825182  0.00370306  0.00584328
  0.00537504 -0.00780802 -0.00571075  0.00114891]","tf.Tensor(
[[ 0.09941788  0.13853012 -0.0248208  ... -0.15416586  0.20478645
   0.3435632 ]
 [ 0.36505204  0.16923395 -0.25037843 ... -0.12686361  0.87236935
   0.10697828]
 [-0.1507558  -0.04281642 -0.25753167 ...  0.1337288   0.10024807
   1.0511436 ]
 ...
 [-0.01288307 -0.4464564   0.16693747 ...  0.11438223  0.30682638
   0.06260855]
 [ 0.04108258 -0.3409929   0.43432754 ... -0.25739276  0.1712828
   0.23476923]
 [ 0.01440833 -0.48620012  0.11121962 ...  0.3256011   0.3730149
  -0.05000625]], shape=(34, 768), dtype=float32)"
358,358,524925050739490816,1,breaking news soldier shot at national war memorial in ottawa ,"[ 0.00270905  0.00089515 -0.00246724  0.00960702  0.00279759  0.00400306
 -0.00123317  0.00111761  0.00667006 -0.00078739  0.00341114 -0.0006991
  0.00542586  0.00376807  0.0025454  -0.00532193 -0.00463711  0.00424521
 -0.00597645 -0.00037936 -0.00063977  0.00350176 -0.00850476  0.00884264
 -0.00141479 -0.00529052  0.00405942 -0.0019296  -0.00787981 -0.004379
 -0.00027348 -0.0090745   0.00065206  0.00251085 -0.0033302   0.00278245
  0.00243417  0.0100838   0.00145454  0.00187518  0.00277807 -0.0022159
 -0.00890306  0.00824208 -0.00196085 -0.0097991  -0.00677089 -0.00402723
  0.00407648  0.00509866  0.00628442 -0.00686077  0.00063659 -0.00280197
 -0.0053295   0.00716296  0.00394721 -0.00316998 -0.00841105 -0.00519306
 -0.00071419  0.00789432  0.00620682 -0.00848285 -0.00983996  0.00731543
 -0.00231431 -0.00376479  0.00569774 -0.00584399  0.00516824 -0.00014785
 -0.00698005 -0.00042661  0.00648817  0.00944566  0.00222789  0.00517163
 -0.00502279 -0.00068451 -0.00543302  0.00120402 -0.00185345 -0.0035864
 -0.00715352  0.00982309  0.00307984 -0.00227435 -0.00416305  0.00789187
 -0.00651115  0.00319149  0.00084694  0.00840254  0.00703819 -0.00293632
  0.00255883 -0.0016373  -0.0095747  -0.00267057]","tf.Tensor(
[[-0.14881927 -0.25642282 -0.43476638 ...  0.2118551  -0.09746367
   0.5038783 ]
 [ 0.03431007 -0.17240132 -0.4147908  ...  0.44676852  0.4751132
  -0.2849796 ]
 [ 0.16104999 -0.6258127  -0.5110533  ...  0.15392649 -0.34367207
  -0.5031205 ]
 ...
 [ 0.19170351 -0.08303347  0.12270716 ...  0.09258333 -0.11986852
   0.15289909]
 [ 0.06002703 -0.07136401  0.03749914 ...  0.1575333  -0.12168968
   0.24685249]
 [ 0.5714571  -0.0940334   0.26302648 ... -0.11045767 -0.06071156
   0.12127375]], shape=(34, 768), dtype=float32)"
359,359,628336948810268673,1,whole foods tests the limits of yuppie diet fads with new 6 asparagus water ,"[-5.54224523e-03  1.00190716e-03 -3.04384134e-03 -1.18486099e-02
 -1.32216522e-02  6.57711702e-04  4.26147040e-03  4.78748139e-03
 -9.51470900e-03 -7.50712166e-03 -1.10208681e-02 -2.06714519e-03
 -1.96040352e-03 -1.25664212e-02 -2.30805483e-03 -1.22457258e-02
 -6.73082145e-03 -1.30579229e-02 -2.63409573e-04 -3.42470594e-03
 -1.38580175e-02 -1.55603909e-03  7.26566976e-03  9.20420233e-03
 -1.56530160e-02 -1.63262128e-03  1.50651694e-03 -1.63275544e-02
  4.01720358e-03  7.29753822e-03  1.00294705e-02 -9.83786210e-03
 -6.67806529e-03 -7.16213649e-03 -2.78654229e-03  1.18943108e-02
  1.01103459e-03  5.04729850e-03  6.20905892e-04 -6.42007496e-03
  1.16949212e-02 -1.08151091e-02 -2.71336944e-03  2.60509946e-03
  2.02792441e-03 -8.17768835e-03 -9.92993941e-04  1.67972932e-03
 -5.24197891e-03 -4.58160555e-03  3.84714454e-03 -1.02580106e-02
  9.21068341e-03  5.33872843e-03 -1.27003770e-02  8.84454057e-04
  7.21829524e-03 -8.24062247e-03 -8.14528018e-03 -1.63310375e-02
  1.19455904e-02 -5.21480292e-03  1.71640553e-02 -3.33512807e-03
  1.16416265e-03  4.43011988e-03 -1.08370376e-04  6.14840025e-03
 -1.58103146e-02 -8.51723272e-03  1.12270424e-03  8.30517057e-03
  1.07503254e-02  5.38222911e-03  1.73997891e-04  1.13205612e-02
 -1.27092665e-02  8.86078924e-03  2.56480416e-04  8.73655640e-03
  8.36083665e-03 -7.73922261e-03 -2.26594135e-03 -9.76991188e-03
  1.34852889e-03 -1.05050579e-02 -5.21216867e-03  1.77081507e-02
  3.41492612e-03  4.80460981e-03  1.03606610e-02  1.06697548e-02
 -1.08374059e-02  1.84989141e-04  9.31592751e-03  2.21260925e-05
  2.37641580e-04 -4.49343864e-03  8.64133518e-03 -1.21092843e-02]","tf.Tensor(
[[-0.48847097 -0.04815415  0.1401067  ... -0.48681855  0.09109981
   0.21782419]
 [ 0.3272051   0.07484772  0.1930772  ... -0.04297154  0.40640184
  -0.46322545]
 [ 0.14050585 -0.11312591 -0.09108022 ...  0.17242229 -0.10816999
  -0.49418536]
 ...
 [ 0.12908995 -0.18356521  0.33257657 ... -0.2930322   0.08483569
   0.11883295]
 [ 0.15950966 -0.26338968  0.358674   ... -0.3096649   0.10181533
   0.1405715 ]
 [ 0.05997867 -0.18010516  0.25268722 ... -0.22912434  0.06350481
   0.03508294]], shape=(34, 768), dtype=float32)"
360,360,552783667052167168,1,france 10 people dead after shooting at hq of satirical weekly newspaper charliehebdo according to witnesses ,"[ 0.01862583 -0.0059515  -0.01482554 -0.02863649  0.00764262  0.00174593
  0.0033712  -0.0035006   0.01048978 -0.00355145 -0.01558467  0.0031511
  0.0109354  -0.02491339  0.01840858 -0.00551165 -0.01227285 -0.01505267
  0.01803929  0.00771772  0.00126838  0.00403724 -0.02417545  0.00831601
 -0.02938827  0.01176062 -0.00395069 -0.01360666  0.00339987 -0.00557303
  0.00532765 -0.00658495 -0.0078814   0.01244232 -0.00196463  0.00957649
 -0.01326381 -0.00590081 -0.02593796 -0.00426357 -0.00432916  0.00171327
  0.01994968 -0.00482757  0.0253239  -0.01444855 -0.01716475 -0.02101849
 -0.00590266 -0.01986006  0.01244308  0.01122301  0.0146759  -0.01536493
 -0.00856882 -0.00951366 -0.00563218 -0.00044684 -0.00264485 -0.015448
  0.00524371 -0.00657611  0.00774476  0.01090822 -0.00569345 -0.01391306
 -0.00561159 -0.0028274  -0.01654237 -0.01806716 -0.01485346  0.00535162
 -0.01002989 -0.00220865  0.00195768  0.0108409   0.00465007  0.01597342
 -0.01874413  0.02667335  0.00325643 -0.00121963 -0.00674409  0.01848453
 -0.00304234  0.01496075 -0.01569475  0.02349874 -0.00019543 -0.0065887
  0.00924748  0.01099687 -0.01735983 -0.00060247  0.00555469 -0.0064225
 -0.00484981  0.00350198  0.01386003 -0.00559656]","tf.Tensor(
[[-0.17007807 -0.24610248 -0.543472   ... -0.73486024  0.45108774
   0.19764873]
 [ 0.16549729  0.1553529  -0.5160005  ... -0.40678808 -0.3549992
   0.1673754 ]
 [ 0.13395736 -0.27339914  0.01588139 ... -0.15149689  0.19202563
   0.10544673]
 ...
 [ 0.30474266 -0.02743705  0.29947805 ... -0.3358819   0.15696172
   0.05930576]
 [ 0.07099693 -0.12577501  0.00993093 ... -0.22086944  0.01028584
  -0.17220792]
 [-0.03203081 -0.06886231  0.24879631 ... -0.38866752  0.15232109
  -0.10352164]], shape=(34, 768), dtype=float32)"
361,361,552834961762709505,1,paris manhunt 3 charliehebdo attackers with ak47 rifles reportedly rocketpropelled grenade still at large ,"[-8.7362621e-03  2.1357408e-03 -8.6895010e-04 -9.3160942e-03
 -9.4547644e-03 -1.4252590e-03  4.4562463e-03  3.7207224e-03
 -6.5277773e-03 -6.8966332e-03 -5.0010788e-03 -2.2981430e-03
 -7.2512445e-03 -9.6113943e-03 -2.7468735e-03 -8.3789788e-03
 -6.0298336e-03 -5.6862594e-03 -2.3657205e-03 -1.7471118e-03
 -8.9581199e-03 -7.2984840e-04  8.1776520e-03  7.7016680e-03
 -7.2150193e-03 -3.6740412e-03  3.1167699e-03 -9.5655005e-03
  1.4585144e-03  6.5403627e-03  5.7461616e-03 -8.7736426e-03
 -4.5155389e-03 -8.1685819e-03  3.9459166e-05  9.2754113e-03
  5.9919879e-03  5.0635654e-03  5.0657601e-03 -3.2467174e-03
  9.5609901e-03 -7.3679136e-03 -7.2938087e-03 -2.2631448e-03
 -7.6389062e-04 -3.2261054e-03 -6.1232940e-04  7.5045484e-03
 -6.8068458e-04 -1.6101369e-03  2.7366835e-03 -8.3614504e-03
  7.8674564e-03  8.5339975e-03 -9.5955096e-03  2.4431297e-03
  9.9161584e-03 -7.6851323e-03 -6.9802864e-03 -7.7324011e-03
  8.4076934e-03 -6.9377018e-04  9.1569535e-03 -8.1761964e-03
  3.7383104e-03  2.6574009e-03  7.3926186e-04  2.3461853e-03
 -7.4926796e-03 -9.3712313e-03  2.3726141e-03  6.1776144e-03
  7.9995813e-03  5.7413783e-03 -7.8108039e-04  8.3272979e-03
 -9.3276100e-03  3.4154621e-03  2.7505602e-04  3.8455687e-03
  7.3852642e-03 -6.7314804e-03  5.5945856e-03 -9.5186895e-03
 -8.1182475e-04 -8.7044109e-03 -5.0885160e-03  9.3035437e-03
 -1.8526932e-03  2.9203310e-03  9.0876799e-03  8.9555588e-03
 -8.2166698e-03 -3.0155119e-03  9.9137649e-03  5.1169293e-03
 -1.5976983e-03 -8.7184301e-03  2.9785018e-03 -6.6848756e-03]","tf.Tensor(
[[-8.0355430e-01 -5.6455773e-01  4.8173964e-04 ... -3.2726914e-01
   2.4242489e-01  2.0584670e-01]
 [-3.8356003e-01 -3.0358475e-01 -3.8576525e-01 ... -5.8434367e-01
  -6.5882790e-01 -2.5388104e-01]
 [-7.4345320e-02 -9.7973520e-01 -1.4120886e-01 ... -2.9581368e-01
  -2.8654069e-02 -5.7647997e-01]
 ...
 [-3.8441303e-01 -3.7345868e-01  1.7100590e-01 ... -3.4678560e-01
  -4.6294607e-02 -8.5459247e-02]
 [ 2.3420240e-01 -1.5357010e-01  1.6632339e-01 ... -1.9421917e-01
   2.2089142e-01 -2.1867040e-01]
 [ 1.1594657e-01 -7.3599808e-02  2.4961434e-01 ... -3.6147478e-01
   5.6379884e-01 -6.6820532e-02]], shape=(34, 768), dtype=float32)"
362,362,553160652567498752,1,french police said kouachi and cherif kouachi wanted in paris terror attack ,"[-8.24163295e-03  9.32519231e-03 -1.90986466e-04 -1.96019234e-03
  4.62457817e-03 -4.12309635e-03  2.75340606e-03  6.94554439e-03
  6.04831940e-03 -7.52869062e-03  9.39125195e-03  4.67014126e-03
  3.97196505e-03 -6.23855880e-03  8.47438723e-03 -2.13734643e-03
  8.83893203e-03 -5.36729768e-03 -8.16128030e-03  6.77059498e-03
  1.68079615e-03 -2.19940138e-03  9.56375524e-03  9.49024968e-03
 -9.81991645e-03  2.52032699e-03  6.14270382e-03  3.89144081e-03
  2.01236084e-03  4.39189927e-04  6.96952455e-04 -3.82250990e-03
 -7.12220650e-03 -2.08470202e-03  3.91201628e-03  8.84024519e-03
  9.25824419e-03 -5.97912865e-03 -9.43225808e-03  9.75668523e-03
  3.45495483e-03  5.17004356e-03  6.26569614e-03 -2.80643045e-03
  7.34354323e-03  2.83576502e-03  2.88515398e-03 -2.39966810e-03
 -3.11879045e-03 -2.37480411e-03  4.29060962e-03  5.30874604e-05
 -9.59504023e-03 -9.67071857e-03 -6.16601622e-03 -1.14654824e-04
  1.98309240e-03  9.44378320e-03  5.57846576e-03 -4.31771064e-03
  2.91083648e-04  4.95469756e-03  7.71099562e-03 -1.12669368e-03
  4.33097221e-03 -5.80054522e-03 -8.03475385e-04  8.11801385e-03
 -2.37995083e-03 -9.66026448e-03  5.75360935e-03 -3.93308280e-03
 -1.21768739e-03  1.00155147e-02 -2.26364937e-03 -4.75873146e-03
 -5.33724204e-03  6.97597908e-03 -5.72475698e-03  2.10878206e-03
 -5.25547890e-03  6.13640714e-03  4.33901325e-03  2.61941249e-03
 -1.49832282e-03 -2.76483572e-03  9.01943445e-03  5.21894125e-03
 -2.15539592e-03 -9.47376993e-03 -7.40549946e-03 -1.06511451e-03
 -8.14294326e-04 -2.55101616e-03  9.70885158e-03 -4.64778015e-04
  5.88545483e-03 -7.46280607e-03 -2.50313454e-03 -5.56241581e-03]","tf.Tensor(
[[-0.6252958  -0.14669576 -0.07064149 ... -0.4873665   0.33305106
   0.27458078]
 [ 0.36193177  0.1314678  -0.88201207 ... -0.7296259   0.05875389
   0.08527609]
 [ 0.16202293 -0.7384359  -0.24095088 ... -0.9559751   0.8749866
  -0.4495703 ]
 ...
 [ 0.14990687  0.15886341  0.11226811 ... -0.50576335  0.1719404
  -0.17260702]
 [ 0.28856736  0.02044391  0.19653669 ... -0.3367456   0.05840129
  -0.07659482]
 [ 0.21476863  0.20812124  0.27613366 ... -0.4981537   0.2219379
  -0.03508436]], shape=(34, 768), dtype=float32)"
363,363,544268732046913536,1,breaking hostages are being held and a siege is taking place at sydneys lindt chocolat cafe in martin place,"[-0.00521297 -0.00665185 -0.00782183  0.00830624 -0.00199961 -0.00695079
 -0.00417739  0.00524945 -0.00290923 -0.00382108  0.00158236 -0.00283658
 -0.00163262  0.00110826 -0.00299529  0.00855548  0.00392231 -0.00996685
  0.00624483 -0.00688705  0.0007032   0.00441857 -0.00513163 -0.00214297
  0.00810099 -0.00427749 -0.00771191  0.00929291 -0.00213565 -0.00474372
  0.00865926  0.00429371  0.00436609  0.00929181 -0.00852902  0.00530001
  0.00211251  0.00420362  0.00170905  0.00444531  0.00454701  0.00609619
 -0.00326227 -0.00456835 -0.00042529  0.00248117 -0.00327839  0.00605249
  0.00417282  0.00779761  0.00257506  0.00811925 -0.00138284  0.00812476
  0.00371562 -0.00804822 -0.0039088  -0.00252217  0.00493425 -0.00086088
 -0.00279054  0.0078433   0.00941437 -0.00161222 -0.00517171 -0.00468414
 -0.00483397 -0.00963856  0.00130765 -0.00426559  0.00249629  0.00564952
 -0.00404523 -0.00960588  0.00157544 -0.00668947  0.0024962  -0.00376987
  0.00707745  0.00062127  0.00359044 -0.00274348 -0.00169627  0.00772103
  0.00143081 -0.00587535 -0.00783846  0.00127918  0.00648593  0.00559013
 -0.00899609  0.00866583  0.00404803  0.00748947  0.00984063 -0.0073227
 -0.00906285  0.00585262  0.00944524  0.00354086]","tf.Tensor(
[[-0.1304991   0.00653366  0.28550106 ... -0.43201432 -0.06481878
   0.6029889 ]
 [ 0.19278908 -0.07822682  0.06711734 ... -0.33077487  0.34498355
  -0.29384327]
 [ 0.82523394 -0.03757422  0.6700693  ... -0.80000865 -0.42576188
   0.04284709]
 ...
 [ 0.00151794 -0.10774906  0.37989968 ... -0.02627512 -0.18464988
  -0.14438431]
 [ 0.00947586 -0.07517479  0.40199786 ... -0.01533336 -0.15567675
  -0.15512152]
 [-0.06468956 -0.19738302  0.4497973  ...  0.07917428 -0.2172086
  -0.14554137]], shape=(34, 768), dtype=float32)"
364,364,544282005941530624,1,hostages in sydney cafe made to hold up islamic flags ,"[-7.41821993e-03  3.59259965e-03 -7.83930533e-03 -4.17974731e-03
  4.21878370e-03  5.35375252e-03  2.06114235e-03  4.05669492e-03
 -5.84647572e-03  7.22057140e-03 -6.72347518e-03  6.56743255e-03
 -7.55942008e-03  7.86819379e-04 -4.61746380e-03 -5.62120927e-03
 -2.68133846e-03  7.64732389e-03  4.56419960e-03 -8.53264146e-03
  4.67864360e-04 -1.00251138e-02  9.79402289e-03  1.01403724e-02
 -3.26602696e-03  1.33781659e-03  1.12778903e-03  6.94555650e-03
 -9.14795138e-03  1.07674918e-03  7.09045120e-03  1.12125056e-03
 -9.90530025e-05 -1.13268197e-02  9.08935722e-03 -5.72843850e-03
 -2.98586953e-03  3.29206651e-03 -1.48860458e-03 -6.69618952e-04
  2.21219589e-03 -8.48450884e-03 -9.98763461e-03  9.13982838e-03
  8.58362857e-03 -9.96267516e-03  3.80283291e-03 -9.45375708e-04
  4.45098942e-03 -8.81784037e-03  3.14576691e-03  4.47450345e-03
  9.91101190e-03 -6.06217049e-03 -3.69361765e-03 -9.00060777e-03
 -1.15468465e-02 -1.00461515e-02 -2.00017751e-03 -8.19502492e-03
  8.78729671e-03 -7.60251004e-03  5.09367092e-03  9.70173394e-04
 -4.52271756e-03  2.11851788e-03  1.10088298e-02  1.18047316e-02
 -7.21583562e-03  8.98778997e-03 -6.00544643e-03  7.61594530e-03
 -2.97206710e-03  5.54603292e-03  2.50674924e-03  9.19937994e-03
 -2.93913879e-03  1.16303945e-02  7.69984350e-03 -9.74839740e-03
 -8.22456088e-03 -1.03061972e-02  1.23984367e-03 -2.81886896e-03
 -7.75123015e-03 -8.55680276e-03  1.04693454e-02  2.94233044e-03
 -8.38460028e-03 -5.73180197e-03  2.70556868e-03 -6.01523742e-03
  6.38068235e-03 -5.09873312e-03  5.06079569e-03 -9.91482940e-03
  7.99765065e-03  3.97704123e-03  6.01815060e-04  2.65198643e-03]","tf.Tensor(
[[-0.5412243  -0.09030815  0.02709542 ... -0.5418899   0.057376
  -0.03861403]
 [ 0.46483698 -0.39182395 -0.10656518 ... -0.9281513  -0.01488868
   0.01537326]
 [-1.0381613  -0.31378597 -0.33459523 ... -0.85930645  0.02302137
  -0.08792864]
 ...
 [ 0.21961938 -0.20305075  0.21624865 ... -0.2896077  -0.11881872
  -0.01768748]
 [ 0.3007491  -0.17877552  0.2524532  ... -0.21982922 -0.16025305
  -0.04126175]
 [ 0.41546372 -0.02738153  0.3757574  ... -0.23744753 -0.01788304
   0.02429602]], shape=(34, 768), dtype=float32)"
365,365,614609560658161664,1,the white house is lit like a rainbow tonight in honor of the scotusmarriage ruling ,"[ 6.59882510e-03  4.37695016e-05  4.04016646e-06 -4.75770049e-03
 -8.70648585e-03 -5.44355949e-03  2.87210266e-03 -1.51515775e-03
 -1.91451306e-03  1.27544429e-03 -3.72271333e-03 -4.50565806e-03
  4.17826045e-03  1.15925595e-02 -1.28517468e-02 -1.11487908e-02
 -8.36684555e-03 -4.43198672e-03  2.87815696e-03 -2.25762557e-02
  2.42841383e-03  1.45446220e-02 -1.64888613e-02 -3.05095455e-03
  1.13820424e-02 -8.23442265e-03  2.11822730e-03 -6.82895631e-03
 -1.08137503e-02 -1.59120951e-02 -1.29850041e-02  1.21820746e-02
  1.34069510e-02 -5.86130889e-03 -1.24077303e-02 -4.21022909e-04
 -9.85216722e-03 -5.16895612e-04 -3.05724563e-03 -3.15158963e-02
 -1.42439157e-02  1.77888991e-03 -2.85440055e-03 -9.49977897e-03
 -1.18439384e-02 -1.90991107e-02 -1.07918931e-02  4.70389100e-03
  7.51499645e-03  1.08144442e-02 -1.18564116e-02  1.45918913e-02
  6.10306347e-03  1.07912114e-02  9.77578387e-03 -1.53268510e-02
  7.90793914e-03 -2.23806035e-02 -1.68758482e-02  1.09154396e-02
  1.35093313e-02 -4.85698693e-03 -7.70637067e-03 -4.46689501e-03
 -9.95472074e-03 -6.66756881e-03 -1.83123387e-02 -8.84500332e-03
 -1.10647408e-02  1.27516566e-02  6.92932820e-03  1.31542152e-02
 -4.72897803e-03 -1.26138180e-02  1.24565195e-02  2.14500213e-03
  1.49209984e-02 -1.44768390e-03 -3.15459445e-03 -1.04093757e-02
  1.84913911e-02  5.89057012e-03 -1.26754036e-02  3.23029794e-03
 -5.69823151e-03  8.57804809e-03 -9.21610184e-03  1.42675424e-02
 -9.71367024e-03  2.27887854e-02  2.23210994e-02  6.32198644e-04
  3.48937069e-03  8.64356104e-03 -8.79178382e-03  2.32240348e-03
 -1.90125369e-02 -7.12257810e-03  1.34505192e-02 -7.06103601e-05]","tf.Tensor(
[[-0.07936633  0.0455204   0.41061163 ... -0.19928282  0.3501479
   0.29766127]
 [ 0.45201665  0.12134302 -0.12928726 ... -0.00668678  1.212678
   0.2752939 ]
 [ 0.29838794 -0.2497433  -0.15434343 ... -0.45553204  0.45068747
   1.5824707 ]
 ...
 [ 0.00838314 -0.34428555  0.65493494 ... -0.06466705  0.23777682
   0.18350318]
 [ 0.46257877 -0.24924508  0.54090595 ... -0.10640779  0.34818804
   0.2373763 ]
 [ 0.4015885  -0.24656656  0.5608388  ... -0.11768705  0.34407192
   0.16775015]], shape=(34, 768), dtype=float32)"
366,366,580348081100734464,1,germanwings sorry to confirm 144 passengers 6 crew on board flight 4u9525 when it crashed in french alps ,"[-0.00543101 -0.00691732 -0.00850689  0.00878113 -0.00202568 -0.00731071
 -0.00445604  0.00587441 -0.00312322 -0.00385893  0.00169512 -0.00311026
 -0.00182617  0.00133545 -0.00323648  0.00903893  0.00431187 -0.01037514
  0.00669859 -0.00752567  0.00098111  0.00464549 -0.0051147  -0.00217741
  0.00858869 -0.0045671  -0.00845031  0.00996208 -0.00243106 -0.00491145
  0.00924726  0.00440514  0.00464064  0.00973608 -0.00891313  0.00555606
  0.00187099  0.00450436  0.00156688  0.00442844  0.00476294  0.00635654
 -0.00329652 -0.00457856 -0.00019019  0.002583   -0.00315133  0.00643433
  0.00468574  0.00806463  0.00279092  0.00862892 -0.00158784  0.00845735
  0.00376632 -0.00880198 -0.00431439 -0.00279796  0.00493436 -0.00094954
 -0.00308651  0.00810826  0.01007148 -0.00144752 -0.0057502  -0.00465992
 -0.0051771  -0.0101646   0.00133048 -0.00426622  0.00271175  0.00613927
 -0.00398708 -0.01015926  0.00184432 -0.00715261  0.00287069 -0.00358499
  0.00739535  0.00063398  0.0034625  -0.00304369 -0.00193291  0.00809547
  0.00120176 -0.00630723 -0.00826575  0.00124244  0.00677861  0.00586203
 -0.00949492  0.00908276  0.00430979  0.00793253  0.01038687 -0.007581
 -0.00957578  0.00625072  0.00959849  0.00398286]","tf.Tensor(
[[-0.45743105  0.07766531  0.18871829 ...  0.00694793  0.34971935
   0.90737486]
 [-0.17918615 -0.09454949  0.18358538 ... -0.3043571   0.5438314
   0.25037467]
 [ 0.25690055 -0.19145662  0.35033473 ...  0.1233293   1.0291611
   0.01458388]
 ...
 [-0.19545193 -0.3621921   0.4042581  ... -0.03941439  0.31423038
   0.427632  ]
 [-0.13253954 -0.19450465  0.51855445 ... -0.04067875  0.18699324
   0.20346475]
 [-0.16140994 -0.22860813  0.42737404 ... -0.08253184  0.13796878
   0.25315166]], shape=(34, 768), dtype=float32)"
